address,suburb,postcode,state,Country,shortid,latitude,longitude,status
"59 Kruger Parade, Redbank QLD 4301",Redbank,4301,QLD,Australia,8636,-27.6209301,152.8758613,cached
Tessman St/Mitchell Street,Riverview,4303,QLD,Australia,6592,-27.5995833,152.8502116,cached
Dala Lane,Armidale,2350,NSW,Australia,2491,-30.5220327,151.686643,cached
"13A Wyndham Street, North Toowoomba Qld",North Toowoomba,4350,QLD,Australia,977UP,-27.5453373,151.9582348,cached
108 Hawkeswood Boulevarde,Kwinana Town Centre,6167,WA,Australia,6963,-32.2510779,115.8146033,cached
Bunnett Road,Ferntree Gully,3156,VIC,Australia,6RQKX,-37.8804195,145.2563344,cached
270 Robinson Avenue Cloverdale,Cloverdale,6105,WA,Australia,6996,-31.9667774,115.937644,cached
16A Yvonne Court,Maiden Gully,3551,VIC,Australia,7016,-36.7503049,144.1958681,cached
"Lot 47 , 6 Gao Circuit",Darley,3338,VIC,Australia,N4ZT6,-37.6623902,144.4329101,cached
134 Broadwater Terrace,Redland Bay,4165,QLD,Australia,995,-27.6107688,153.3025648,cached
13 Melvin Avenue,Thornlie,6108,WA,Australia,6HE36,-32.0523787,115.9630282,cached
Dolphin St,Deception Bay,4508,QLD,Australia,6597,-27.1971908,153.0319311,cached
44 Hamish Road,Darley,3340,VIC,Australia,PJ653,-37.6627216,144.4317551,cached
133-135A Spencer Street,Sebastopol,3356,VIC,Australia,721,-37.5962611,143.8382223,cached
Carina Close,Rockingham,6168,WA,Australia,7007,-32.2887026,115.7344278,cached
Carina Close,Rockingham,6168,WA,Australia,7013,-32.2887026,115.7344278,cached
27 Tambulan Way,Armadale,6112,WA,Australia,7711,-32.1515645,116.0140386,cached
39 Conifer Ave,Brassall,4210,QLD,Australia,9AGDF,-27.5854908,152.7416189,cached
44 anabar way,Beechboro,6063,WA,Australia,7877,-31.8661989,115.9327006,cached
3 Nicholas Ct.,Broadmeadows,3047,VIC,Australia,IPYIF,-37.6819615,144.9234566,cached
27 Sheppard Street,Shepparton,3630,VIC,Australia,7261,-36.3943718,145.3995599,cached
Lot 381 Harold St,Bellevue,6056,WA,Australia,7WHUJ,-31.898012,116.0313701,cached
"Lot 59, Granville Crescent",Bundamba,4301,QLD,Australia,9GGCF,-27.6035857,152.8095691,cached
"129-131 Russell Street, Cleveland",Cleveland,4162,QLD,Australia,9425,-27.5302255,153.2640295,cached
6 Shellwater Place,Bushland Beach,4818,QLD,Australia,9445,-19.1980863,146.6906501,cached
38 Hannell Street,Wickham,2293,NSW,Australia,3663,-32.923199,151.7602424,cached
Lot 444 Sunny Crescent,Ripley,4306,QLD,Australia,9JCN4,-27.6582034,152.7764228,cached
Cannell crescent,Towradgi,2518,NSW,Australia,6677,-34.3853672,150.9020912,cached
19 Bamford Close,Smithfield,4878,QLD,Australia,9489,-16.8222467,145.7046469,cached
10 Treloar Crescent,Braybrook,3019,VIC,Australia,XJ5TA,-37.786318,144.847202,cached
41 lewisham Vista,Success,6164,WA,Australia,8113,-32.1369188,115.8520747,cached
Building 10 Level 1,Gympie,4113,QLD,Australia,9NDYI,-26.1836445,152.6623743,cached
107/1408 Centre Road,Clayton South,3169,VIC,Australia,IYPCG,-37.9295379,145.125719,cached
24 Smythe St,Rockingham,6168,WA,Australia,8188,-32.27355,115.73894,cached
71 Mannikin Way,Maddington,6109,WA,Australia,8590,-32.0426458,116.0089288,cached
82 Fremantle Road - House A,Gosnells,6110,WA,Australia,8678,-32.0675416,115.9886717,cached
36 Eldorado,Meadow Springs,6210,WA,Australia,870,-32.4973815,115.7603423,cached
55 Brisbane Road,Ipswich,4303,QLD,Australia,9102,-27.5980548,152.8513623,cached
5 Sharp St,Branyan,4670,QLD,Australia,6621,-24.9159533,152.2604658,cached
"53A Cecil Street, Guildford",Guildford,2161,NSW,Australia,7034,-33.8482914,150.9861271,cached
"5 Wunderlich Road, Subiaco WA",Subiaco,6008,WA,Australia,8824,-31.9466303,115.8193137,cached
"5 Wunderlich Road, Subiaco WA",Subiaco,6008,WA,Australia,8827,-31.9466303,115.8193137,cached
211 Parklands Boulevard,Little Mountain,4551,QLD,Australia,9QSSF,-26.7754788,153.1029508,cached
69 Light Square,Adelaide,5000,SA,Australia,6734,-34.9257654,138.5927383,cached
"5 Wunderlich Road, Subiaco WA",Subiaco,6008,WA,Australia,8828,-31.9466303,115.8193137,cached
32 Torrenia Street,Narangba,4504,QLD,Australia,9593,-27.1909954,152.9583526,cached
"18-20 Ogilvie Road, Mount Pleasant WA",Mount Pleasant,6153,WA,Australia,8829,-32.0143682,115.8488723,cached
26 Kingdom Boulevard,Weir Views,3338,VIC,Australia,7FIPJ,-37.7236667,144.5743209,cached
"18-20 Ogilvie Road, Mount Pleasant WA",Mount Pleasant,6153,WA,Australia,8831,-32.0143682,115.8488723,cached
"18-20 Ogilvie Road, Mount Pleasant WA",Mount Pleasant,6153,WA,Australia,8832,-32.0143682,115.8488723,cached
19 Carbunup Close,South Guildford,6055,WA,Australia,898P5,-31.9104212,115.9878433,cached
3 George Ct South Morang,South Morang,3752,VIC,Australia,7EWHZ,-37.65461140000001,145.0866482,cached
4 Jolly Parade,Lucas,3350,VIC,Australia,7496,-37.5445741,143.781803,cached
Lot 155 Adeline Loop,Julago,4816,QLD,Australia,9WL1L,-19.3667066,146.9011326,cached
7 Horst Place,Mona Vale,2013,NSW,Australia,4751,-33.6728258,151.2976704,cached
32 Soe Street,Redbank,4301,QLD,Australia,6176B,-27.6199693,152.8727749,cached
10 Sharp St,Branyan,4670,QLD,Australia,6625,-24.9159533,152.2604658,cached
Constitution Street,South Bunbury,6230,WA,Australia,8VQ1N,-33.3446173,115.6394722,cached
82 Fremantle Road - House B,Gosnells,6110,WA,Australia,9106,-32.0675416,115.9886717,cached
Duke Street,Northam,6401,WA,Australia,938VR,-31.6603586,116.6682083,cached
Drive,Officer,3809,VIC,Australia,JPC9Z,-38.0601124,145.4100456,cached
110 Bancroft Terrace,Deception Bay,4508,QLD,Australia,6179,-27.1741093,153.019675,cached
1B First Avenue,Melton South,3338,VIC,Australia,612,-37.701065,144.575189,cached
22 Buckingham Boulevard,Strathtulloh,3338,VIC,Australia,VTF63,-37.7234358,144.6102287,cached
150 Sobraon Street,Shepparton,3630,VIC,Australia,7HMZK,-36.387193,145.4112802,cached
15 Wootten Street,Greenacres,5086,SA,Australia,8072,-34.870185,138.6256307,cached
"102 Anzac Avenue, Drayton",Drayton,4350,QLD,Australia,9Y5W6,-27.5646956,151.9323237,cached
Summerville Boulevard,Caversham,6055,WA,Australia,9803,-31.8689391,115.9708394,cached
34 Hamish Road,Darley,3340,VIC,Australia,WGRTM,-37.6626401,144.4309837,cached
Wyndham vale,Wyndham,3024,VIC,Australia,6221,-37.8892516,144.6213448,cached
"47 Bognuda Street, Bundamba",Bundamba,4305,QLD,Australia,9673,-27.5990037,152.815556,cached
Darley St,Shellharbour,2529,NSW,Australia,5692,-34.5816831,150.8676461,cached
6 Cross Street,Footscray,3011,VIC,Australia,JEYIS,-37.8008693,144.8849506,cached
"6 Masters Drive, Winter Valley",Lucas,3358,VIC,Australia,JGD15,-37.5698833,143.7904787,cached
20 Glen Park Road,Bayswater North,3153,VIC,Australia,RCAQZ,-37.833369,145.2754314,cached
Drive,Airport West,3042,VIC,Australia,KVNMD,-37.7245197,144.8758725,cached
"Aussie Life Care - Waratah Grove, Wendouree",Wendouree,3350,VIC,Australia,7505,-37.5260815,143.81527,cached
12 Neikah Place,Windale,2306,NSW,Australia,6232,-32.9862697,151.6805205,cached
"57 Ravensbourne Crescent, North Lakes",North Lakes,4509,QLD,Australia,AEAZB,-27.2076391,153.0081584,cached
1/17-21 Mereweather Avenue,Frankston,3199,VIC,Australia,6430,-38.1347623,145.1263578,cached
14 Casaurina Street,Narangba,4504,QLD,Australia,5257,-27.1847413,152.9246651,cached
16 Forrest Street,Pittsworth,4356,QLD,Australia,ASIDM,-27.7139524,151.6321482,cached
"Lot 105, Samsonvale Road",Joyner,4500,QLD,Australia,AYW85,-27.3031567,152.9791052,cached
"Lot 24, 3 Bonita Court",Westbrook,4350,QLD,Australia,B989H,-27.6051186,151.8666602,cached
61 Astley Street Gosnells (unit 1),Gosnells,6110,WA,Australia,DXD9E,-32.0759029,116.007919,cached
17 Ridd Drive,Seymour,3660,VIC,Australia,7754,-37.0153603,145.1540363,cached
39A Short Street,Loganlea,4131,QLD,Australia,BEWY3,-27.6865062,153.132134,cached
94 Numurkah Road,Shepparton,3630,VIC,Australia,7763,-36.3592825,145.401549,cached
42 Roy Street,Wangaratta,3677,VIC,Australia,7628,-36.3570087,146.3127896,cached
drive,Cranbourne East,3977,VIC,Australia,LMBLI,-38.1033891,145.3071234,cached
Bowtell Avenue,Grafton,2460,NSW,Australia,8BXQF,-29.68091,152.9366763,cached
24 Bakers Road,Coburg North,3058,VIC,Australia,660,-37.7273122,144.9653744,cached
1 Mounthill Street,Hillcrest,4118,QLD,Australia,BHEFC,-27.6729735,153.0251034,cached
9 Tea Tree St,Narangba,4504,QLD,Australia,5287,-27.1843573,152.9244273,cached
Drive,Cranbourne,3977,VIC,Australia,8BKEA,-38.1054204,145.2818338,cached
3/56 Hillier Road,Evanston,5116,SA,Australia,4460,-34.6155573,138.7313478,cached
8 Barkeri Court,Rural View,4740,QLD,Australia,5376,-21.0484117,149.1617728,cached
"Lot 8 Ace Drive, Glenvale",Toowoomba,4350,QLD,Australia,BQTE2,-27.5587326,151.9021987,cached
75 Willow Bend,Bulleen,3150,VIC,Australia,1834,-37.7793047,145.0986938,cached
Garrison Loop,Clyde North,3978,VIC,Australia,MA5QS,-38.0985025,145.3859301,cached
8 Acacia Court,Frankston,3199,VIC,Australia,ZUAII,-38.1570867,145.1540002,cached
Adelong Blvd,Cobblebank,3338,VIC,Australia,KXYQV,-37.7189897,144.6090607,cached
16 Chisolm Way,Pimpama,4209,QLD,Australia,5384,-27.8125056,153.2859517,cached
Oxley Street,Caboolture South,4510,QLD,Australia,2550,-27.0964306,152.9553169,cached
Pennings Road,Wyndham Vale,3023,VIC,Australia,QLH1F,-37.8627031,144.6244784,cached
Richards Street,Loganlea,4131,QLD,Australia,2554,-27.6809954,153.1241365,cached
174 & 176 Hicks Street,Gosnells,6166,WA,Australia,J6C69,-32.0767391,116.0041197,cached
Hamilton Road,Coogee,6166,WA,Australia,JTM47,-32.1147787,115.7750182,cached
11 McCracken Street Shepparton,Shepparton,3630,VIC,Australia,L5NZK,-36.3778197,145.4106852,cached
40 Westall Street,Thomastown,3074,VIC,Australia,699,-37.674893,145.0108109,cached
Tewantin,Tewantin,4565,QLD,Australia,C942B,-26.3968458,153.024601,cached
21 - 33 Iriving Avenue,Box Hill,2765,VIC,Australia,LCMN1,-37.8158994,145.1209688,cached
=,Punchbowl,2196,NSW,Australia,963,-33.92931310000001,151.0558691,cached
TRUGANINA,Truganina,3029,VIC,Australia,DI9XG,-37.8282806,144.7082568,cached
50 Dorothy Street,Gosnells,6110,WA,Australia,KWVNZ,-32.0755128,115.9986686,cached
100 Buckley Street,Footscray,3011,VIC,Australia,LQ3GF,-37.8033517,144.8938376,cached
Brilliant Street,Bathurst,2794,NSW,Australia,8351,-33.4255012,149.5700789,cached
Frederic St,Gosnells,6110,WA,Australia,LIT1G,-32.0703547,115.9895224,cached
Bowden Road,Woy Woy Bay,2256,NSW,Australia,AP64S,-33.4923081,151.3275484,cached
3 elbert st,Officer,3809,VIC,Australia,FA1Y5,-38.0548474,145.4067836,cached
"Lot 53, Reserve Drive",Bohle Plains,4817,QLD,Australia,CH1CT,-19.3005072,146.6977745,cached
1171 Nepean Highway,Highett,3190,VIC,Australia,5392,-37.9523334,145.0489444,cached
136 Ebrington Road,Wellard,6170,WA,Australia,N9IQJ,-32.2714852,115.8134577,cached
Collins Street,Docklands,3008,VIC,Australia,SENSS,-37.8207394,144.9480769,cached
"Lot 345, Red Cedar Avenue",Cotswold Hills,4350,QLD,Australia,CNIYS,-27.5172161,151.8880332,cached
211 Parklands Boulevard,Little Mountain,4551,QLD,Australia,CWQK4,-26.7754788,153.1029508,cached
201 Newton Boulevard,Munno Para,5115,SA,Australia,8231,-34.666407,138.6878478,cached
31-69 McLister Street,Spotswood,3015,VIC,Australia,7HK9E,-37.8314466,144.8837403,cached
Normandy street,South Melbourne,3205,VIC,Australia,MFTSY,-37.8353194,144.9503377,cached
9 Martin Av,Pagewood,2035,NSW,Australia,CFQ4T,-33.9372513,151.2177802,cached
"Lot 103 Highfield Street, The Village",Bundamba,4304,QLD,Australia,D3PB2,-27.600546,152.8156784,cached
25 Willow Bend,Bulleen,3105,VIC,Australia,544,-37.7796106,145.098834,cached
21A Lowe Circuit,Redland Bay,4165,QLD,Australia,5536,-27.6240485,153.3051995,cached
Drive,Cranbourne,3977,VIC,Australia,PCKWZ,-38.1054204,145.2818338,cached
"Lot 5, Reserve Drive",Bohle Plains,4817,QLD,Australia,D644R,-19.3001678,146.6967229,cached
68 Churchill Avenue,Ararat,3377,VIC,Australia,7048,-37.2937673,142.9303889,cached
9 Firewheel Parade,Mount Low,4818,QLD,Australia,DGF7I,-19.214726,146.6617071,cached
Dee Why,Dee Why,2099,NSW,Australia,FS6VR,-33.7525344,151.2869177,cached
21 Sedge Street Caboolture Qld 4510,Caboolture,4510,QLD,Australia,DGHHZ,-27.0654519,152.9230605,cached
Devon Place,Melton West,3337,VIC,Australia,9283,-37.6743859,144.5621475,cached
drive,Cranbourne East,3977,VIC,Australia,9300,-38.1033891,145.3071234,cached
"46 Hay Street, Mitchelton",Mitchelton,4034,QLD,Australia,DMD88,-27.4143221,152.9719492,cached
61 Astley Street Gosnells (unit 2 & 3),Gosnells,6110,WA,Australia,UKAIX,-32.0759029,116.007919,cached
24 Grevillea Way,Park Ridge,4125,QLD,Australia,DTYCB,-27.6968286,153.0566639,cached
42 Frederick Street,Fairfield,2165,NSW,Australia,Q9K94,-33.8748544,150.9475227,cached
6 Disney St,Fawkner,3060,VIC,Australia,WM3FA,-37.6987241,144.9633132,cached
28 Cornforth Way,Wellard,6170,WA,Australia,VAYAX,-32.2713369,115.8156087,cached
12 Almathea Court,Burpengary,4505,QLD,Australia,DX85R,-27.1819625,152.9682068,cached
Bert Street,Gosnells,6110,WA,Australia,W2BBP,-32.0765588,115.9992552,cached
115/44 Gillies Street,Fairfield,3078,VIC,Australia,Q7L4F,-37.7800185,145.0165061,cached
15 Roberts St,Shepparton,3033,VIC,Australia,8729,-37.7343192,144.8566207,cached
22 Hartigan Court,Rosebud,3939,VIC,Australia,D5DMX,-38.3741686,144.898586,cached
"13 Beech Drive, Cashmere",Cashmere,4034,QLD,Australia,E9XXD,-27.319388,152.9333688,cached
113 Jetty Road,Rosebud,3939,VIC,Australia,569,-38.3648042,144.909199,cached
Casuarina - The Village Kelso,Kelso,2795,NSW,Australia,93BI2,-33.4195641,149.6147829,cached
Lot 4 Samantha Street,Redbank Plains,4301,QLD,Australia,E9Y2W,-27.6539395,152.8557234,cached
8 Tartarian Cresent,Bomaderry,2541,NSW,Australia,1049,-34.8380292,150.5912731,cached
2 Trapani Street,Clyde North,3978,VIC,Australia,JIIRD,-38.1301955,145.364644,cached
St Annes St,Ryde,2112,NSW,Australia,1054,-33.816538,151.1057274,cached
14 Beauford Street,Maryland,2287,NSW,Australia,1062,-32.8879555,151.6627281,cached
168 Station Street,Bonnells Bay,2264,NSW,Australia,1067,-33.108543,151.5060331,cached
10 Avaward Street,Wyndham Vale,3024,VIC,Australia,7237,-37.8520726,144.5984857,cached
Victoria Road,Rydalmere,2116,NSW,Australia,1442,-33.8116429,151.0370986,cached
"Lot 384, The Burlings, Shaw at Greater Ascot",Shaw,4818,QLD,Australia,EPW8M,-19.2824605,146.7011054,cached
8 Cameron Way,Pakenham,3810,VIC,Australia,DV3KH,-38.077304,145.4948162,cached
211 Parklands Boulevard,Little Mountain,4551,QLD,Australia,EQDYQ,-26.7754788,153.1029508,cached
On application,Lake Haven,2263,NSW,Australia,1542,-33.2428302,151.5019157,cached
376 Princes Highway,Rockdale,2216,NSW,Australia,1615,-33.9485816,151.1401066,cached
376 Princes Highway,Rockdale,2216,NSW,Australia,1622,-33.9485816,151.1401066,cached
376 Princes Highway,Rockdale,2216,NSW,Australia,1624,-33.9485816,151.1401066,cached
31-69 McLister Street,Spotswood,3015,VIC,Australia,9W49W,-37.8314466,144.8837403,cached
"Unit 312, Level 3, 30-36 Warby Street",Campbelltown,2560,NSW,Australia,2889,-34.0631184,150.8214873,cached
Kitchener Parade,Bankstown,2200,NSW,Australia,1676,-33.9150982,151.0330137,cached
32-34 Shepherd St,Liverpool,2170,NSW,Australia,1750,-33.9334144,150.9225275,cached
32 Emily Street,Mount Druitt,2770,NSW,Australia,1825,-33.7790525,150.8192467,cached
46 Calton Terrace,Gympie,4570,QLD,Australia,EZHRL,-26.1923429,152.6610768,cached
"5 Tinbeerwah St, Dicky Beach",Dicky Beach,4551,QLD,Australia,6594,-26.7850452,153.1360227,cached
10 Woodlawn Drive,Toongabbie,2146,NSW,Australia,1836,-33.7824751,150.952448,cached
Gungarra- The Village Kelso,Kelso,2795,NSW,Australia,W1EZY,-33.4195641,149.6147829,cached
13 Susan Street,Jimboomba,4280,QLD,Australia,FNK7I,-27.8377129,153.0362107,cached
Acacia Avenue,Raymond Terrace,2324,NSW,Australia,PKM2W,-32.752145,151.7616273,cached
On application,Maroubra,2035,NSW,Australia,1845,-33.942927,151.2393885,cached
206 Blair St,Dallas,3046,VIC,Australia,RPZRN,-37.667894,144.9328585,cached
3 Gumnut,Rockbank,3335,VIC,Australia,QR3VA,-37.7341559,144.6668051,cached
33 Cranbourne Drive,Cranbourne,3977,VIC,Australia,GNTJK,-38.1081995,145.2767767,cached
Bowtell Avenue,Grafton,2460,NSW,Australia,Q4AXC,-29.68091,152.9366763,cached
"50 Grosvenor Crescent, Summer Hill",Summer Hill,2130,NSW,Australia,Q8Y3Q,-33.8890576,151.1362358,cached
--,Taree,2430,NSW,Australia,6879,-31.8888549,152.4439724,cached
35 East Road,Seaford,3198,VIC,Australia,VV9NI,-38.1048887,145.1438558,cached
"Lot 64, Trevatt Street",Westbrook,4350,QLD,Australia,FTFC6,-27.606042,151.8674762,cached
Mountford Avenue,Guildford,2161,NSW,Australia,1KAZJ,-33.8527338,150.991058,cached
10 Moala St,Concord West,2138,NSW,Australia,1QC3L,-33.8416838,151.091719,cached
"20 Buttress Court, Burpengary",Burpengary,4034,QLD,Australia,FUXKD,-27.1329851,152.9787122,cached
Boundary Street,Beaudesert,4285,QLD,Australia,6840,-27.989388,153.0090053,cached
57 Wyena Road,Pendle Hill,2145,NSW,Australia,2058,-33.8058274,150.9521827,cached
253 Fowler Road,Guildford,2161,NSW,Australia,2074,-33.8535067,150.9711209,cached
35 Hamish Road,Darley,3340,VIC,Australia,ZNWAH,-37.6623779,144.4319269,cached
115 Harris Street,Merrylands,2160,NSW,Australia,2123,-33.8410897,150.9783845,cached
54A Boundary Road,Mortdale,2223,NSW,Australia,2125,-33.9675465,151.0717228,cached
34 Parnell Ave,Quakers Hill,2145,NSW,Australia,2179,-33.7334736,150.8980971,cached
55 Lucas Avenue,Richmond,5033,SA,Australia,9730,-34.9413342,138.5548706,cached
26 Albion Grove Crescent,Griffith,2680,NSW,Australia,2188,-34.29847910000001,146.0300995,cached
5 Newman Street,Caboolture,4508,QLD,Australia,GBHKX,-27.0841692,152.9436224,cached
4 Makiti Crescent,Harkness,3337,VIC,Australia,CQDDH,-37.6521213,144.5717412,cached
Galah Close Beveridge,Beveridge,3753,VIC,Australia,WSL2C,-37.4791592,144.9633703,cached
"14 HollanD Street, Bellbird Park, QLD",Bellbird Park,4300,QLD,Australia,GEN3T,-27.6399922,152.8876954,cached
15 Mavis Street,Coffs Harbour,2450,NSW,Australia,2221,-30.2877202,153.1068591,cached
371 Rocky Point Road,Sans Souci,2219,NSW,Australia,2230,-33.9920784,151.131798,cached
1 Chamberlain Avenue,Caringbah,2229,NSW,Australia,2280,-34.0341896,151.1173784,cached
122 Brisbane Street,St Marys,2760,NSW,Australia,2356,-33.767518,150.7860807,cached
6 Evergreen Circle,Wentworth Falls,2782,NSW,Australia,2359,-33.6958229,150.3644133,cached
80 Highs Road,West Pennant Hills,2125,NSW,Australia,2498,-33.744264,151.0238024,cached
21 National Street,Cabramatta,2166,NSW,Australia,261QI,-33.899277,150.9391512,cached
38 Kitchener Parade,Bankstown,2200,NSW,Australia,27B7A,-33.9157845,151.0321587,cached
"Lot 2, Newman Road",Wyreema,4352,QLD,Australia,GPM4Y,-27.6571979,151.8618673,cached
18 Avaward Street,Wyndham Vale,3024,VIC,Australia,BG79B,-37.8525108,144.5979795,cached
Moorookyle,Tarneit,3029,VIC,Australia,7446,-37.8417126,144.6571914,cached
2 Otter Place,Erskine Park,2759,NSW,Australia,2850,-33.8071009,150.8102401,cached
South Windsor,South Windsor,2756,NSW,Australia,2888,-33.6226213,150.8034773,cached
303 Padstow Road,Eight Mile Plains,4113,QLD,Australia,GRYVU,-27.5763326,153.0900531,cached
-,Tamworth,2340,NSW,Australia,2954,-31.09003839999999,150.9293323,cached
Lot 29a Hassall St,Corinda,4075,QLD,Australia,GY31E,-27.54097,152.9816066,cached
"274 dohles rocks road, murrumba downs",Murrumba Downs,4503,QLD,Australia,H3DIV,-27.2664821,153.0079744,cached
1 Dresden Street,Bald Hills,4036,QLD,Australia,NQN95,-27.3182747,153.0145509,cached
18 Convoy St,Jordan Springs,2747,NSW,Australia,2TXSF,-33.7309562,150.7547028,cached
"23 Shaw Street, West End QLD 4810",West End,4810,QLD,Australia,H5NAJ,-19.2700862,146.7988862,cached
39 Murray Street,Manunda,4870,QLD,Australia,H8RB3,-16.9207489,145.7361554,cached
40 Gowar Road,Tarneit,3029,VIC,Australia,TP6DF,-37.8294135,144.679825,cached
48 Karimbla Road,Miranda,2228,NSW,Australia,3073,-34.0382021,151.1074488,cached
36 Canyon Circuit,Bonnie Brook,3335,VIC,Australia,YII5G,-37.7144185,144.6864129,cached
60 Boronia Street,South Wentworthville,2145,NSW,Australia,3074,-33.8220861,150.9684812,cached
"Hortsmann Court, Jordan Springs",Jordan Springs,2747,NSW,Australia,3080,-33.7290696,150.7223672,cached
6 Combles Parade,Matraville,2036,NSW,Australia,3274,-33.9562298,151.2367586,cached
9 Wilson Avenue,Brunswick,3056,VIC,Australia,TVA4J,-37.775101,144.9593851,cached
24 Lachlan Street,Mackay,4740,QLD,Australia,8011,-21.1135227,149.1588468,cached
"35 Andre Street, Mareeba (HOUSE 2)",Mareeba,4880,QLD,Australia,HDXNT,-17.020355,145.432198,cached
53 Leichhardt Street,Logan Central,4114,QLD,Australia,HLC24,-27.6446619,153.1080927,cached
